gene_key,symbol,entrez_id,ensembl_gene_id,alias_symbol,prev_symbol,status,replacement_gene_keys
9606|hgnc|HGNC:2313,CPN2,1370,ENSG00000178772,,ACBP,approved,
9606|hgnc|HGNC:2314,CPNE1,8904,ENSG00000214078,CPN1,,approved,
9606|hgnc|HGNC:2315,CPNE2,221184,ENSG00000140848,CPN2,,approved,
9606|hgnc|HGNC:55398,CPNE2-DT,119863867,ENSG00000260148,,,approved,
9606|hgnc|HGNC:2316,CPNE3,8895,ENSG00000085719,,,approved,
9606|hgnc|HGNC:2317,CPNE4,131034,ENSG00000196353,COPN4;CPN4,,approved,
9606|hgnc|HGNC:2318,CPNE5,57699,ENSG00000124772,CPN5;COPN5;KIAA1599,,approved,
9606|hgnc|HGNC:2319,CPNE6,9362,ENSG00000100884,N-copine;copine-6,,approved,
9606|hgnc|HGNC:2320,CPNE7,27132,ENSG00000178773,,,approved,
9606|hgnc|HGNC:23498,CPNE8,144402,ENSG00000139117,,,approved,
9606|hgnc|HGNC:53937,CPNE8-AS1,107984504,ENSG00000257718,RP11-396F22.1,,approved,
9606|hgnc|HGNC:24336,CPNE9,151835,ENSG00000144550,KIAA4217,,approved,
9606|hgnc|HGNC:21011,CPO,130749,ENSG00000144410,,,approved,
9606|hgnc|HGNC:2321,CPOX,1371,ENSG00000080819,CPX;HCP,CPO,approved,
9606|hgnc|HGNC:2322,CPP,340451,ENSG00000253525,,,approved,
9606|hgnc|HGNC:25632,CPPED1,55313,ENSG00000103381,CSTP1;FLJ11151,,approved,
9606|hgnc|HGNC:16910,CPQ,10404,ENSG00000104324,LDP;PGCP,,approved,
9606|hgnc|HGNC:2323,CPS1,1373,ENSG00000021826,GATD6,,approved,
9606|hgnc|HGNC:30102,CPS1-IT1,29034,ENSG00000280837,PRO0132;CPS1-IT,CPS1IT,approved,
9606|hgnc|HGNC:2324,CPSF1,29894,ENSG00000071894,CPSF160,,approved,
9606|hgnc|HGNC:19251,CPSF1P1,129099,ENSG00000214076,dJ90G24.5,,approved,
9606|hgnc|HGNC:54959,CPSF1P2,100422285,ENSG00000220132,,,approved,
9606|hgnc|HGNC:2325,CPSF2,53981,ENSG00000165934,KIAA1367;CPSF100,,approved,
9606|hgnc|HGNC:2326,CPSF3,51692,ENSG00000119203,CPSF-73;CPSF73;YSH1,,approved,
9606|hgnc|HGNC:2327,CPSF4,10898,ENSG00000160917,NAR;CPSF30,,approved,
9606|hgnc|HGNC:33632,CPSF4L,642843,ENSG00000187959,,,approved,
9606|hgnc|HGNC:13871,CPSF6,11052,ENSG00000111605,CFIM;HPBRII-4;HPBRII-7;CFIM68;CFIM72,,approved,
9606|hgnc|HGNC:57009,CPSF6P1,133395144,ENSG00000271182,,,approved,
9606|hgnc|HGNC:30098,CPSF7,79869,ENSG00000149532,FLJ12529;CFIM59,,approved,
9606|hgnc|HGNC:2328,CPT1A,1374,ENSG00000110090,CPT1-L;L-CPT1,CPT1,approved,
9606|hgnc|HGNC:2329,CPT1B,1375,ENSG00000205560,M-CPT1;CPT1-M,,approved,
9606|hgnc|HGNC:18540,CPT1C,126129,ENSG00000169169,FLJ23809;CPTIC;CPT1P;CATL1,,approved,
9606|hgnc|HGNC:2330,CPT2,1376,ENSG00000157184,CPTASE,CPT1,approved,
9606|hgnc|HGNC:49538,CPT2P1,100420556,,,,approved,
9606|hgnc|HGNC:28116,CPTP,80772,ENSG00000224051,MGC10334,GLTPD1,approved,
9606|hgnc|HGNC:14399,CPVL,54504,ENSG00000106066,,,approved,
9606|hgnc|HGNC:40685,CPVL-AS1,107986703,ENSG00000229452,,,approved,
9606|hgnc|HGNC:56138,CPVL-AS2,100506497,ENSG00000272568,,,approved,
9606|hgnc|HGNC:2332,CPXCR1,53336,ENSG00000147183,CT77,,approved,
9606|hgnc|HGNC:15771,CPXM1,56265,ENSG00000088882,CPX-1;CPX1,CPXM,approved,
9606|hgnc|HGNC:26977,CPXM2,119587,ENSG00000121898,UNQ676;CPX2,,approved,
9606|hgnc|HGNC:2333,CPZ,8532,ENSG00000109625,,,approved,
9606|hgnc|HGNC:2334,CR1,1378,ENSG00000203710,CD35;KN,,approved,
9606|hgnc|HGNC:40160,CR1-AS1,131840633,ENSG00000236911,AL137789.1,,approved,
9606|hgnc|HGNC:2335,CR1L,1379,ENSG00000197721,,,approved,
9606|hgnc|HGNC:2336,CR2,1380,ENSG00000117322,CD21;C3DR,,approved,
9606|hgnc|HGNC:2338,CRABP1,1381,ENSG00000166426,CRABP;CRABP-I;CRABPI,RBP5,approved,
9606|hgnc|HGNC:2339,CRABP2,1382,ENSG00000143320,CRABP-II,,approved,
9606|hgnc|HGNC:29219,CRACD,57482,ENSG00000109265,CRAD,KIAA1211,approved,
9606|hgnc|HGNC:33454,CRACDL,343990,ENSG00000196872,MGC42367,C2orf55;KIAA1211L,approved,
9606|hgnc|HGNC:28657,CRACR2A,84766,ENSG00000130038,MGC4266;RAB46,EFCAB4B,approved,
9606|hgnc|HGNC:28703,CRACR2B,283229,ENSG00000177685,MGC45840,EFCAB4A,approved,
9606|hgnc|HGNC:2340,CRADD,8738,ENSG00000169372,RAIDD,,approved,
9606|hgnc|HGNC:56184,CRADD-AS1,101928731,ENSG00000258274,,,approved,
9606|hgnc|HGNC:56563,CRADDP1,100422426,ENSG00000239706,,,approved,
9606|hgnc|HGNC:14122,CRAMP1,57585,ENSG00000007545,KIAA1426,CRAMP1L,approved,
9606|hgnc|HGNC:2342,CRAT,1384,ENSG00000095321,CAT1,,approved,
9606|hgnc|HGNC:2343,CRB1,23418,ENSG00000134376,LCA8,RP12,approved,
9606|hgnc|HGNC:18688,CRB2,286204,ENSG00000148204,FLJ38464;FLJ16786,,approved,
9606|hgnc|HGNC:20237,CRB3,92359,ENSG00000130545,MGC17303,,approved,
9606|hgnc|HGNC:49684,CRB3P1,106480279,ENSG00000232563,,,approved,
9606|hgnc|HGNC:30185,CRBN,51185,ENSG00000113851,MRT2,MRT2A,approved,
9606|hgnc|HGNC:17888,CRCP,27297,ENSG00000241258,CGRP-RCP;RCP;RCP9;C17;POLR3I,,approved,
9606|hgnc|HGNC:29875,CRCT1,54544,ENSG00000169509,NICE-1,C1orf42,approved,
9606|hgnc|HGNC:2345,CREB1,1385,ENSG00000118260,,,approved,
9606|hgnc|HGNC:2347,CREB3,10488,ENSG00000107175,LZIP;Luman;sLZIP,,approved,
9606|hgnc|HGNC:18856,CREB3L1,90993,ENSG00000157613,OASIS,,approved,
9606|hgnc|HGNC:23720,CREB3L2,64764,ENSG00000182158,BBF2H7;TCAG_1951439,,approved,
9606|hgnc|HGNC:41030,CREB3L2-AS1,100130880,ENSG00000237243,,,approved,
9606|hgnc|HGNC:18855,CREB3L3,84699,ENSG00000060566,CREB-H;CREBH,,approved,
9606|hgnc|HGNC:18854,CREB3L4,148327,ENSG00000143578,AIbZIP;CREB4;CREB3;hJAL;ATCE1,,approved,
9606|hgnc|HGNC:16844,CREB5,9586,ENSG00000146592,H_GS165L15.1;CRE-BPA,,approved,
9606|hgnc|HGNC:2348,CREBBP,1387,ENSG00000005339,RTS;CBP;KAT3A,RSTS,approved,
9606|hgnc|HGNC:2350,CREBL2,1389,ENSG00000111269,,,approved,
9606|hgnc|HGNC:24050,CREBRF,153222,ENSG00000164463,LRF,C5orf41,approved,
9606|hgnc|HGNC:24905,CREBZF,58487,ENSG00000137504,ZF;SMILE,,approved,
9606|hgnc|HGNC:2351,CREG1,8804,ENSG00000143162,,CREG,approved,
9606|hgnc|HGNC:14272,CREG2,200407,ENSG00000175874,,,approved,
9606|hgnc|HGNC:14630,CRELD1,78987,ENSG00000163703,CIRRIN,AVSD2,approved,
9606|hgnc|HGNC:28150,CRELD2,79174,ENSG00000184164,MGC11256,,approved,
9606|hgnc|HGNC:2352,CREM,1390,ENSG00000095794,hCREM-2,,approved,
9606|hgnc|HGNC:2355,CRH,1392,ENSG00000147571,CRF;CRH1,,approved,
9606|hgnc|HGNC:2356,CRHBP,1393,ENSG00000145708,CRF-BP;CRFBP,,approved,
9606|hgnc|HGNC:2357,CRHR1,1394,ENSG00000120088,CRF-R;CRF1,CRHR,approved,
9606|hgnc|HGNC:2358,CRHR2,1395,ENSG00000106113,CRF2;CRF-RB;HM-CRF,,approved,
9606|hgnc|HGNC:2359,CRIM1,51232,ENSG00000150938,,S52,approved,
9606|hgnc|HGNC:54057,CRIM1-DT,100288911,ENSG00000260025,RP11-490M8.1,,approved,
9606|hgnc|HGNC:2360,CRIP1,1396,ENSG00000213145,CRIP,,approved,
9606|hgnc|HGNC:44516,CRIP1P1,106480793,ENSG00000233252,,,approved,
9606|hgnc|HGNC:44517,CRIP1P2,641456,ENSG00000238225,,,approved,
9606|hgnc|HGNC:44518,CRIP1P3,106479040,ENSG00000227109,,,approved,
9606|hgnc|HGNC:44519,CRIP1P4,641457,ENSG00000182351,,,approved,
9606|hgnc|HGNC:2361,CRIP2,1397,ENSG00000182809,CRP2;ESP1,,approved,
9606|hgnc|HGNC:17751,CRIP3,401262,ENSG00000146215,TLP-A;bA480N24.2;TLP,,approved,
9606|hgnc|HGNC:14312,CRIPT,9419,ENSG00000119878,HSPC139,,approved,
9606|hgnc|HGNC:11701,CRIPTO,6997,ENSG00000241186,CR;Cripto-1;CR-1,TDGF1,approved,
9606|hgnc|HGNC:11703,CRIPTO3,6998,ENSG00000225366,TDGF2;CR-3;CRIPTO-3,TDGF3;TDGF1P3,approved,
9606|hgnc|HGNC:42350,CRIPTOP1,100421177,ENSG00000227988,,TDGF1P1,approved,
9606|hgnc|HGNC:11702,CRIPTOP2,22816,ENSG00000183514,CR-2;CRIPTO-2,TDGF2;TDGF1P2,approved,
9606|hgnc|HGNC:11704,CRIPTOP4,22815,ENSG00000217566,CR-4;CRIPTO-4,TDGF4;TDGF1P4,approved,
9606|hgnc|HGNC:11705,CRIPTOP5,22814,ENSG00000254274,CR-5;CRIPTO-5,TDGF5;TDGF1P5,approved,
9606|hgnc|HGNC:11706,CRIPTOP6,22813,ENSG00000241438,CR-6;CRIPTO-6,TDGF6;TDGF1P6,approved,
9606|hgnc|HGNC:11707,CRIPTOP7,100129080,ENSG00000269584,CR-7;CRIPTO-7,TDGF7;TDGF1P7,approved,
9606|hgnc|HGNC:304,CRISP1,167,ENSG00000124812,CRISP-1;ARP;HUMARP;HSCRISP1D;HSCRISP1G,AEGL1,approved,
9606|hgnc|HGNC:12024,CRISP2,7180,ENSG00000124490,CRISP-2;CT36,GAPDL5;TPX1,approved,
9606|hgnc|HGNC:16904,CRISP3,10321,ENSG00000096006,SGP28;CRISP-3;CRS3;dJ442L6.3;Aeg2,,approved,
9606|hgnc|HGNC:18206,CRISPLD1,83690,ENSG00000121005,Cocoacrisp;DKFZp762F133,LCRISP1,approved,
9606|hgnc|HGNC:25248,CRISPLD2,83716,ENSG00000103196,DKFZP434B044;LGL1,LCRISP2,approved,
9606|hgnc|HGNC:2362,CRK,1398,ENSG00000167193,,,approved,
9606|hgnc|HGNC:58106,CRK-AS1,,ENSG00000262777,RP11-818O24.3,,approved,
9606|hgnc|HGNC:2363,CRKL,1399,ENSG00000099942,,,approved,
9606|hgnc|HGNC:2364,CRLF1,9244,ENSG00000006016,CLF-1;CLF;CISS;CISS1,,approved,
9606|hgnc|HGNC:14281,CRLF2,64109,ENSG00000205755,CRL2;TSLPR,,approved,
9606|hgnc|HGNC:17177,CRLF3,51379,ENSG00000176390,CREME9;CYTOR4,,approved,
9606|hgnc|HGNC:54732,CRLF3P1,728815,ENSG00000236596,,,approved,
9606|hgnc|HGNC:54733,CRLF3P2,285706,ENSG00000250391,,,approved,
9606|hgnc|HGNC:54742,CRLF3P3,100124401,ENSG00000228225,,,approved,
9606|hgnc|HGNC:16148,CRLS1,54675,ENSG00000088766,dJ967N21.6;CLS1;GCD10,C20orf155,approved,
9606|hgnc|HGNC:26393,CRMA,253868,ENSG00000174403,FLJ30313;CARMA,C20orf200;NCRNA00335;C20orf166-AS1;MIR1-1HG-AS1,approved,
9606|hgnc|HGNC:2365,CRMP1,1400,ENSG00000072832,DRP-1;DPYSL1,,approved,
9606|hgnc|HGNC:37078,CRNDE,643911,ENSG00000245694,LOC643911;LINC00180;CRNDEP,,approved,
9606|hgnc|HGNC:15762,CRNKL1,51340,ENSG00000101343,CRN;CLF;SYF3;Clf1,,approved,
9606|hgnc|HGNC:1230,CRNN,49860,ENSG00000143536,SEP53,C1orf10,approved,
9606|hgnc|HGNC:21299,CROCC,9696,ENSG00000058453,rootletin;ROLT;CROCC1,,approved,
9606|hgnc|HGNC:51677,CROCC2,728763,ENSG00000226321,,,approved,
9606|hgnc|HGNC:33602,CROCCP1,392547,ENSG00000225769,,CROCCP,approved,
9606|hgnc|HGNC:28170,CROCCP2,84809,ENSG00000215908,MGC12760,CROCCL1,approved,
9606|hgnc|HGNC:29405,CROCCP3,114819,ENSG00000080947,KIAA1922,CROCCL2,approved,
9606|hgnc|HGNC:43864,CROCCP4,100421113,ENSG00000227684,,,approved,
9606|hgnc|HGNC:43865,CROCCP5,100421114,ENSG00000186543,,,approved,
9606|hgnc|HGNC:2366,CROT,54677,ENSG00000005469,COT,,approved,
9606|hgnc|HGNC:2367,CRP,1401,ENSG00000132693,PTX1,,approved,
9606|hgnc|HGNC:2368,CRPP1,171422,ENSG00000223603,,,approved,
9606|hgnc|HGNC:37276,CRPPA,729920,ENSG00000214960,hCG_1745121;IspD;Nip,ISPD,approved,
9606|hgnc|HGNC:48962,CRPPA-AS1,100506025,ENSG00000229688,,ISPD-AS1,approved,
9606|hgnc|HGNC:2374,CRSP5,10688,,CRSP85,,approved,
9606|hgnc|HGNC:14882,CRTAC1,55118,ENSG00000095713,FLJ10320;CEP-68;ASPIC1,,approved,
9606|hgnc|HGNC:24313,CRTAM,56253,ENSG00000109943,CD355,,approved,
9606|hgnc|HGNC:2379,CRTAP,10491,ENSG00000170275,CASP;LEPREL3;P3H5,,approved,
9606|hgnc|HGNC:16062,CRTC1,23373,ENSG00000105662,KIAA0616;FLJ14027;TORC1,MECT1,approved,
9606|hgnc|HGNC:54616,CRTC1P1,129656,ENSG00000204993,,,approved,
9606|hgnc|HGNC:27301,CRTC2,200186,ENSG00000160741,TORC2,,approved,
9606|hgnc|HGNC:26148,CRTC3,64784,ENSG00000140577,FLJ21868,,approved,
9606|hgnc|HGNC:51433,CRTC3-AS1,101926895,ENSG00000259736,,,approved,
9606|hgnc|HGNC:2383,CRX,1406,ENSG00000105392,CRD;LCA7;OTX3,CORD2,approved,
9606|hgnc|HGNC:2384,CRY1,1407,ENSG00000008405,,PHLL1,approved,
9606|hgnc|HGNC:2385,CRY2,1408,ENSG00000121671,,,approved,
9606|hgnc|HGNC:2388,CRYAA,1409,ENSG00000160202,HSPB4,CRYA1,approved,
9606|hgnc|HGNC:2389,CRYAB,1410,ENSG00000109846,HSPB5,CRYA2,approved,
9606|hgnc|HGNC:2394,CRYBA1,1411,ENSG00000108255,,CRYB1,approved,
9606|hgnc|HGNC:2395,CRYBA2,1412,ENSG00000163499,,,approved,
9606|hgnc|HGNC:2396,CRYBA4,1413,ENSG00000196431,,,approved,
9606|hgnc|HGNC:2397,CRYBB1,1414,ENSG00000100122,,,approved,
9606|hgnc|HGNC:2398,CRYBB2,1415,ENSG00000244752,,CCA2;CRYB2A;CRYB2,approved,
9606|hgnc|HGNC:2399,CRYBB2P1,1416,ENSG00000100058,,CRYB2B,approved,
9606|hgnc|HGNC:2400,CRYBB3,1417,ENSG00000100053,,CRYB3,approved,
9606|hgnc|HGNC:356,CRYBG1,202,ENSG00000112297,,ST4;AIM1,approved,
9606|hgnc|HGNC:17295,CRYBG2,55057,ENSG00000176092,FLJ38020,AIM1L,approved,
9606|hgnc|HGNC:34427,CRYBG3,131544,ENSG00000080200,DKFZp667G2110,,approved,
9606|hgnc|HGNC:2408,CRYGA,1418,ENSG00000168582,CRYG5;CRY-g-A,CRYG1,approved,
9606|hgnc|HGNC:2409,CRYGB,1419,ENSG00000182187,,CRYG2,approved,
9606|hgnc|HGNC:2410,CRYGC,1420,ENSG00000163254,,CRYG3,approved,
9606|hgnc|HGNC:2411,CRYGD,1421,ENSG00000118231,,CRYG4,approved,
9606|hgnc|HGNC:2412,CRYGEP,200575,ENSG00000229150,G2,CRYG5;CCL;CRYGEP1,approved,
9606|hgnc|HGNC:2413,CRYGFP,1423,ENSG00000232799,p1,CRYG6;CRYGFP1,approved,
9606|hgnc|HGNC:2414,CRYGGP,1424,ENSG00000223710,,CRYGGP1,approved,
9606|hgnc|HGNC:20458,CRYGN,155051,ENSG00000127377,,,approved,
9606|hgnc|HGNC:2417,CRYGS,1427,ENSG00000213139,,CRYG8,approved,
9606|hgnc|HGNC:18246,CRYL1,51084,ENSG00000165475,GDH;lambda-CRY;MGC149525;MGC149526,,approved,
9606|hgnc|HGNC:2418,CRYM,1428,ENSG00000103316,DFNA40,,approved,
9606|hgnc|HGNC:2419,CRYZ,1429,ENSG00000116791,,,approved,
9606|hgnc|HGNC:2420,CRYZL1,9946,ENSG00000205758,QOH-1;4P11;Fy-4;FERRY4,,approved,
9606|hgnc|HGNC:52164,CRYZL2P,730102,ENSG00000242193,,,approved,
9606|hgnc|HGNC:53757,CRYZL2P-SEC16B,111240474,ENSG00000254154,,,approved,
9606|hgnc|HGNC:2421,CRYZP1,1430,ENSG00000233025,,,approved,
9606|hgnc|HGNC:49203,CRYZP2,100526735,ENSG00000250293,,,approved,
9606|hgnc|HGNC:2422,CS,1431,ENSG00000062485,,,approved,
9606|hgnc|HGNC:18966,CSAD,51380,ENSG00000139631,PCAP;CSD,,approved,
9606|hgnc|HGNC:24294,CSAG1,158511,ENSG00000198930,CSAGE;CT24.1,,approved,
9606|hgnc|HGNC:16847,CSAG2,102723547,ENSG00000268902,TRAG3;CT24.2,CSAG3B,approved,
9606|hgnc|HGNC:26237,CSAG3,389903,ENSG00000268916,,CSAG3A,approved,
9606|hgnc|HGNC:20923,CSAG4,100130935,ENSG00000242599,,,approved,
9606|hgnc|HGNC:30359,CSDC2,27254,ENSG00000172346,PIPPin,,approved,
9606|hgnc|HGNC:29905,CSDE1,7812,ENSG00000009307,D1S155E;UNR,,approved,
9606|hgnc|HGNC:2431,CSE1L,1434,ENSG00000124207,CAS;XPO2;CSE1,,approved,
9606|hgnc|HGNC:51232,CSE1L-DT,102723483,ENSG00000227431,,CSE1L-AS1,approved,
9606|hgnc|HGNC:2432,CSF1,1435,ENSG00000184371,M-CSF;MCSF;MGC31930,,approved,
9606|hgnc|HGNC:2433,CSF1R,1436,ENSG00000182578,C-FMS;CSFR;CD115,FMS,approved,
9606|hgnc|HGNC:2434,CSF2,1437,ENSG00000164400,GM-CSF;GMCSF,,approved,
9606|hgnc|HGNC:2435,CSF2RA,1438,ENSG00000198223,CD116;alphaGMR,CSF2R,approved,
9606|hgnc|HGNC:2436,CSF2RB,1439,ENSG00000100368,IL5RB;CD131;betaGMR,IL3RB,approved,
9606|hgnc|HGNC:2437,CSF2RBP1,23772,ENSG00000232254,,CSF2RB2,approved,
9606|hgnc|HGNC:2438,CSF3,1440,ENSG00000108342,MGC45931,GCSF;G-CSF;C17orf33,approved,
9606|hgnc|HGNC:2439,CSF3R,1441,ENSG00000119535,GCSFR;G-CSF-R,CD114,approved,
9606|hgnc|HGNC:24290,CSGALNACT1,55790,ENSG00000147408,CSGalNAcT-1;FLJ11264;ChGn,,approved,
9606|hgnc|HGNC:58187,CSGALNACT1-AS1,124901899,ENSG00000253270,,,approved,
9606|hgnc|HGNC:24292,CSGALNACT2,55454,ENSG00000169826,GALNACT2;MGC40204;PRO0082;GALNACT-2,,approved,
9606|hgnc|HGNC:55174,CSGALNACT2-DT,118568825,ENSG00000273008,,,approved,
9606|hgnc|HGNC:55033,CSGALNACT2P1,286453,ENSG00000182574,,,approved,
9606|hgnc|HGNC:55034,CSGALNACT2P2,107178920,ENSG00000256709,,,approved,
9606|hgnc|HGNC:2440,CSH1,1442,ENSG00000136488,hCS-A;CSA;PL;CSMT;FLJ75407,,approved,
9606|hgnc|HGNC:2441,CSH2,1443,ENSG00000213218,hCS-B;CSB;CS-2,,approved,
9606|hgnc|HGNC:2442,CSHL1,1444,ENSG00000204414,hCS-L;CSL;CS-5;MGC149868,CSHP1,approved,
9606|hgnc|HGNC:2444,CSK,1445,ENSG00000103653,,,approved,
9606|hgnc|HGNC:33113,CSKMT,751071,ENSG00000214756,U99HG;CS-KMT,METTL12,approved,
9606|hgnc|HGNC:14026,CSMD1,64478,ENSG00000183117,KIAA1890;PPP1R24,,approved,
9606|hgnc|HGNC:19290,CSMD2,114784,ENSG00000121904,KIAA1884,,approved,
9606|hgnc|HGNC:40882,CSMD2-AS1,402779,ENSG00000231163,ENST00000434181,,approved,
9606|hgnc|HGNC:19291,CSMD3,114788,ENSG00000164796,,,approved,
9606|hgnc|HGNC:2445,CSN1S1,1446,ENSG00000126545,,CASA;CSN1,approved,
9606|hgnc|HGNC:20230,CSN1S2AP,286828,ENSG00000234124,,CSN1S2A,approved,
9606|hgnc|HGNC:20227,CSN1S2BP,100337616,,,CSN1S2B,approved,
9606|hgnc|HGNC:2447,CSN2,1447,ENSG00000135222,,CASB,approved,
9606|hgnc|HGNC:2446,CSN3,1448,ENSG00000171209,,CSN10,approved,
9606|hgnc|HGNC:2451,CSNK1A1,1452,ENSG00000113712,CK1;CK1a;CK1alpha;CKIa;CKIalpha,,approved,
9606|hgnc|HGNC:20289,CSNK1A1L,122011,ENSG00000180138,MGC33182,,approved,
9606|hgnc|HGNC:30446,CSNK1A1P1,161635,ENSG00000223518,,CSNK1A1P,approved,
9606|hgnc|HGNC:30445,CSNK1A1P2,120321,,,,approved,
9606|hgnc|HGNC:38669,CSNK1A1P3,100526776,ENSG00000250162,,,approved,
9606|hgnc|HGNC:2452,CSNK1D,1453,ENSG00000141551,HCKID;CKID;CKIdelta,,approved,
9606|hgnc|HGNC:2453,CSNK1E,1454,ENSG00000213923,HCKIE;CKIE;CKIepsilon,,approved,
9606|hgnc|HGNC:2454,CSNK1G1,53944,ENSG00000169118,CK1gamma1,,approved,
9606|hgnc|HGNC:2455,CSNK1G2,1455,ENSG00000133275,CK1g2,,approved,
9606|hgnc|HGNC:28604,CSNK1G2-AS1,255193,ENSG00000180846,MGC39696,C19orf34,approved,
9606|hgnc|HGNC:49739,CSNK1G2P1,100419821,ENSG00000234534,,,approved,
9606|hgnc|HGNC:2456,CSNK1G3,1456,ENSG00000151292,,,approved,
9606|hgnc|HGNC:2457,CSNK2A1,1457,ENSG00000101266,Cka1;Cka2,,approved,
9606|hgnc|HGNC:2459,CSNK2A2,1459,ENSG00000070770,CSNK2A1;CK2alpha',,approved,
9606|hgnc|HGNC:53637,CSNK2A2IP,111064647,ENSG00000283434,,CSNKA2IP,approved,
9606|hgnc|HGNC:2458,CSNK2A3,283106,ENSG00000254598,,CSNK2A1P,approved,
9606|hgnc|HGNC:2460,CSNK2B,1460,ENSG00000204435,Ckb1;Ckb2,,approved,
9606|hgnc|HGNC:54777,CSP1,100418973,ENSG00000228872,,,approved,
9606|hgnc|HGNC:54779,CSP2,649024,ENSG00000241218,,,approved,
9606|hgnc|HGNC:54780,CSP3,440514,,,,approved,
9606|hgnc|HGNC:2466,CSPG4,1464,ENSG00000173546,MCSPG;MEL-CSPG;MSK16;NG2;MCSP;HMW-MAA;CSPG4A,,approved,
9606|hgnc|HGNC:51505,CSPG4BP,727930,ENSG00000232517,,,approved,
9606|hgnc|HGNC:16478,CSPG4P1Y,114758,ENSG00000240450,,CSPG4LYP1;CSPG4P1,approved,
9606|hgnc|HGNC:32424,CSPG4P2Y,84664,ENSG00000244231,,CSPG4LYP2;CSPG4P2,approved,
9606|hgnc|HGNC:38111,CSPG4P3Y,100287261,ENSG00000172342,,CSPG4P3;CSPG4P6Y,approved,
9606|hgnc|HGNC:38535,CSPG4P4Y,100287502,ENSG00000172294,,CSPG4P4;CSPG4P7Y,approved,
9606|hgnc|HGNC:29403,CSPG4P5,114817,ENSG00000272887,,,approved,
9606|hgnc|HGNC:48360,CSPG4P9,642288,,,,approved,
9606|hgnc|HGNC:48361,CSPG4P10,390627,ENSG00000276710,,,approved,
9606|hgnc|HGNC:48363,CSPG4P11,100631254,ENSG00000259726,,,approved,
9606|hgnc|HGNC:48362,CSPG4P12,728121,ENSG00000259295,,,approved,
9606|hgnc|HGNC:49195,CSPG4P13,100302666,ENSG00000260139,,,approved,
9606|hgnc|HGNC:2467,CSPG5,10675,ENSG00000114646,NGC,,approved,
9606|hgnc|HGNC:26193,CSPP1,79848,ENSG00000104218,FLJ22490;CSPP;JBTS21;CSPP-L,,approved,
9606|hgnc|HGNC:14300,CSRNP1,64651,ENSG00000144655,URAX1;DKFZp566F164;FAM130B;TAIP-3,AXUD1,approved,
9606|hgnc|HGNC:16006,CSRNP2,81566,ENSG00000110925,C12ORF2;TAIP-12;PPP1R72,C12orf22;FAM130A1,approved,
9606|hgnc|HGNC:30729,CSRNP3,80034,ENSG00000178662,FLJ32093;TAIP-2;PPP1R73,FAM130A2,approved,
9606|hgnc|HGNC:2469,CSRP1,1465,ENSG00000159176,CSRP;D1S181E,CYRP,approved,
9606|hgnc|HGNC:55856,CSRP1-AS1,107985246,ENSG00000224536,AC096677.1,,approved,
9606|hgnc|HGNC:2470,CSRP2,1466,ENSG00000175183,SmLIM;CRP2;LMO5,,approved,
9606|hgnc|HGNC:2471,CSRP2P1,1467,,,CSRP2P,approved,
9606|hgnc|HGNC:56524,CSRP2P2,100420832,ENSG00000249098,,,approved,
9606|hgnc|HGNC:2472,CSRP3,8048,ENSG00000129170,CLP;MLP;CMD1M,,approved,
9606|hgnc|HGNC:54183,CSRP3-AS1,105376580,ENSG00000255308,,,approved,
9606|hgnc|HGNC:2473,CST1,1469,ENSG00000170373,,,approved,
9606|hgnc|HGNC:2474,CST2,1470,ENSG00000170369,,,approved,
9606|hgnc|HGNC:45042,CST2P1,101410546,ENSG00000232595,,,approved,
9606|hgnc|HGNC:2475,CST3,1471,ENSG00000101439,,,approved,
9606|hgnc|HGNC:2476,CST4,1472,ENSG00000101441,,,approved,
9606|hgnc|HGNC:2477,CST5,1473,ENSG00000170367,,,approved,
9606|hgnc|HGNC:2478,CST6,1474,ENSG00000175315,,,approved,
9606|hgnc|HGNC:2479,CST7,8530,ENSG00000077984,,,approved,
9606|hgnc|HGNC:2480,CST8,10047,ENSG00000125815,CRES;CTES5,,approved,
9606|hgnc|HGNC:13261,CST9,128822,ENSG00000173335,CLM;CTES7A,,approved,
9606|hgnc|HGNC:16233,CST9L,128821,ENSG00000101435,bA218C14.1;CTES7B,,approved,
9606|hgnc|HGNC:39552,CST9LP1,128820,ENSG00000204662,CTES7C,,approved,
9606|hgnc|HGNC:44337,CST9LP2,106480788,ENSG00000204658,CTES7D,,approved,
9606|hgnc|HGNC:15959,CST11,140880,ENSG00000125831,dJ322G13.6;CTES2,CST8L,approved,
9606|hgnc|HGNC:31920,CST12P,106478911,ENSG00000226344,Cst;E2;Ctes4,,approved,
9606|hgnc|HGNC:44335,CST13P,164380,ENSG00000204663,CTES6;CSTT,,approved,
9606|hgnc|HGNC:2481,CSTA,1475,ENSG00000121552,,STF1;STFA,approved,
9606|hgnc|HGNC:2482,CSTB,1476,ENSG00000160213,CST6;PME,EPM1;STFB,approved,
9606|hgnc|HGNC:56380,CSTBP1,127379754,ENSG00000270531,,,approved,
9606|hgnc|HGNC:2483,CSTF1,1477,ENSG00000101138,,,approved,
9606|hgnc|HGNC:2484,CSTF2,1478,ENSG00000101811,CstF-64,,approved,
9606|hgnc|HGNC:17086,CSTF2T,23283,ENSG00000177613,DKFZp434C1013;KIAA0689;CstF-64T;tauCstF-64,,approved,
